Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:0 -0.002096 0.144456 299361.705136 1.413339 inf (0.000;0.042),(0.000;0.042)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:1 NaN 0.005460 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:2 NaN 0.000003 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:input:9 -0.032071 0.095439 477095.890876 1.457472 inf (0.000;0.008),(0.000;0.008)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:output:0 -0.002167 0.145456 204405.956408 1.413316 inf (0.000;0.042),(0.000;0.042)
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1761 Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam Adam/update_KeypointNetwork/dconv10/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1762 trans_TransData_2464 * trans_TransData_2464:input:0 -0.022906 0.023968 412.506530 1.615829 inf (-0.002;0.006),(0.001;0.005)
1762 trans_TransData_2464 * trans_TransData_2464:output:0 NaN NaN NaN NaN NaN NaN
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:0 0.002817 0.144349 201698.991448 1.412651 inf (0.000;0.042),(0.000;0.042)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:1 NaN 0.009322 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:2 NaN 0.000009 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:input:9 -0.018980 0.094065 494371.132975 1.587945 inf (0.002;0.009),(0.000;0.008)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:output:0 0.002778 0.144569 295570.231264 1.412486 inf (0.000;0.042),(0.000;0.042)
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1763 Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam Adam/update_KeypointNetwork/dconv11/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:0 -0.010191 0.203081 41514.046359 1.419979 inf (-0.001;0.059),(-0.001;0.059)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:1 NaN 0.000048 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:2 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:input:9 -0.024400 0.004409 17964.753733 1.010702 inf (0.000;0.000),(0.000;0.000)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:output:0 -0.010132 0.204081 79227.772604 1.419892 inf (-0.001;0.059),(-0.001;0.059)
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1764 Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv2/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1765 trans_TransData_2478 * trans_TransData_2478:input:0 0.152415 0.035504 254.642744 1.915382 inf (0.001;0.012),(0.001;0.007)
1765 trans_TransData_2478 * trans_TransData_2478:output:0 NaN NaN NaN NaN NaN NaN
1766 trans_TransData_2482 * trans_TransData_2482:input:0 -0.213371 0.083942 26219.319071 1.526702 inf (0.007;0.013),(-0.009;0.013)
1766 trans_TransData_2482 * trans_TransData_2482:output:0 NaN NaN NaN NaN NaN NaN
1767 trans_TransData_2490 * trans_TransData_2490:input:0 0.232947 0.000000 44.103633 2.706341 inf (0.000;0.000),(0.000;0.000)
1767 trans_TransData_2490 * trans_TransData_2490:output:0 NaN NaN NaN NaN NaN NaN
1768 trans_TransData_2494 * trans_TransData_2494:input:0 -0.139036 0.065593 76727.525203 2.265247 inf (0.000;0.015),(0.000;0.008)
1768 trans_TransData_2494 * trans_TransData_2494:output:0 NaN NaN NaN NaN NaN NaN
1769 trans_TransData_2502 * trans_TransData_2502:input:0 -0.275250 0.079811 25.369717 1.812394 inf (0.000;0.028),(0.003;0.022)
1769 trans_TransData_2502 * trans_TransData_2502:output:0 NaN NaN NaN NaN NaN NaN
1770 trans_TransData_2510 * trans_TransData_2510:input:0 -0.260269 0.001299 34.993567 1.049650 inf (0.000;0.000),(0.000;0.000)
1770 trans_TransData_2510 * trans_TransData_2510:output:0 NaN NaN NaN NaN NaN NaN
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:0 0.004117 0.201143 64468.167493 1.416070 inf (0.000;0.059),(0.000;0.059)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:1 NaN 0.000058 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:2 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:input:9 0.016612 0.004952 15742.838803 1.007028 inf (0.000;0.000),(0.000;0.000)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:output:0 0.003901 0.200181 53714.836435 1.415978 inf (0.000;0.059),(0.000;0.059)
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1771 Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv3/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1772 trans_TransData_2521 * trans_TransData_2521:input:0 -0.121252 0.001207 61.474550 1.030647 inf (0.000;0.000),(0.000;0.000)
1772 trans_TransData_2521 * trans_TransData_2521:output:0 NaN NaN NaN NaN NaN NaN
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:0 -0.002721 0.203258 63367.426197 1.425138 inf (0.000;0.059),(0.000;0.059)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:1 NaN 0.000050 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:2 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:8 NaN NaN NaN NaN NaN NaN
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:input:9 0.005914 0.003755 18711.967738 1.009701 inf (0.000;0.000),(0.000;0.000)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:output:0 -0.003051 0.204257 49191.528231 1.425151 inf (0.000;0.059),(0.000;0.059)
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:output:1 NaN NaN NaN NaN NaN NaN
1773 Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv4/weights/ApplyAdam:output:2 NaN NaN NaN NaN NaN NaN
1774 Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam:input:0 -0.015811 0.256263 2503.205849 1.429501 inf (0.000;0.035),(0.000;0.035)
1774 Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam:input:1 NaN 0.000167 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1774 Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam:input:2 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
1774 Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam:input:3 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1774 Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam:input:4 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
1774 Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam:input:5 1.000000 0.000000 0.000000 0.000000 0.000000 (0.001;0.000),(0.001;0.000)
1774 Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam:input:6 1.000000 0.000000 0.000000 0.000000 0.000000 (0.900;0.000),(0.900;0.000)
1774 Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam Adam/update_KeypointNetwork/OrientationNetwork/dconv0/weights/ApplyAdam:input:7 1.000000 0.000000 0.000000 0.000000 0.000000 (0.999;0.000),(0.999;0.000)
