Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
144 KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND:input:0 0.231945 8.564537 5281654.328349 0.998241 inf (0.002;0.005),(0.334;0.616)
144 KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND:output:0 0.231945 8.564537 5281654.328349 0.998241 inf (0.002;0.005),(0.314;0.603)
145 KeypointNetwork_1/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv7/SpaceToBatchND:input:0 0.239582 7.288219 4651545.728368 0.998257 inf (0.002;0.005),(0.335;0.616)
145 KeypointNetwork_1/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv7/SpaceToBatchND:output:0 0.239582 7.288219 4651545.728368 0.998257 inf (0.002;0.005),(0.315;0.603)
146 trans_Cast_3672 * trans_Cast_3672:input:0 0.231945 8.564537 5281654.328349 0.998241 inf (0.002;0.005),(0.314;0.603)
146 trans_Cast_3672 * trans_Cast_3672:output:0 NaN NaN NaN NaN NaN NaN
147 trans_Cast_3675 * trans_Cast_3675:input:0 0.239582 7.288219 4651545.728368 0.998257 inf (0.002;0.005),(0.315;0.603)
147 trans_Cast_3675 * trans_Cast_3675:output:0 NaN NaN NaN NaN NaN NaN
148 KeypointNetwork/OrientationNetwork/dconv7/weights KeypointNetwork/OrientationNetwork/dconv7/weights NaN NaN NaN NaN NaN NaN NaN
149 KeypointNetwork/OrientationNetwork/dconv7/Conv2D KeypointNetwork/OrientationNetwork/dconv7/Conv2D KeypointNetwork/OrientationNetwork/dconv7/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
149 KeypointNetwork/OrientationNetwork/dconv7/Conv2D KeypointNetwork/OrientationNetwork/dconv7/Conv2D KeypointNetwork/OrientationNetwork/dconv7/Conv2D:input:1 0.000138 0.200723 52386.495627 1.408638 inf (0.000;0.059),(0.000;0.059)
149 KeypointNetwork/OrientationNetwork/dconv7/Conv2D KeypointNetwork/OrientationNetwork/dconv7/Conv2D KeypointNetwork/OrientationNetwork/dconv7/Conv2D:output:0 -0.052166 5.623959 4340244.113663 1.000437 inf (0.000;0.005),(-0.030;0.694)
150 KeypointNetwork_1/OrientationNetwork/dconv7/Conv2D KeypointNetwork_1/OrientationNetwork/dconv7/Conv2D KeypointNetwork_1/OrientationNetwork/dconv7/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
150 KeypointNetwork_1/OrientationNetwork/dconv7/Conv2D KeypointNetwork_1/OrientationNetwork/dconv7/Conv2D KeypointNetwork_1/OrientationNetwork/dconv7/Conv2D:input:1 0.000138 0.200723 52386.495627 1.408638 inf (0.000;0.059),(0.000;0.059)
150 KeypointNetwork_1/OrientationNetwork/dconv7/Conv2D KeypointNetwork_1/OrientationNetwork/dconv7/Conv2D KeypointNetwork_1/OrientationNetwork/dconv7/Conv2D:output:0 -0.055249 5.203908 4384216.158916 1.000441 inf (0.000;0.005),(-0.029;0.695)
151 trans_Cast_3678 * trans_Cast_3678:input:0 -0.052166 5.623959 4340244.113663 1.000437 inf (0.000;0.005),(-0.030;0.694)
151 trans_Cast_3678 * trans_Cast_3678:output:0 NaN NaN NaN NaN NaN NaN
152 trans_Cast_3679 * trans_Cast_3679:input:0 -0.055249 5.203908 4384216.158916 1.000441 inf (0.000;0.005),(-0.029;0.695)
152 trans_Cast_3679 * trans_Cast_3679:output:0 NaN NaN NaN NaN NaN NaN
153 KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND:input:0 NaN NaN NaN NaN NaN NaN
153 KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND:output:0 -0.052166 5.623959 4340244.113663 1.000437 inf (0.000;0.005),(-0.030;0.694)
154 KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND:input:0 NaN NaN NaN NaN NaN NaN
154 KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND:output:0 -0.055249 5.203908 4384216.158916 1.000441 inf (0.000;0.005),(-0.029;0.695)
155 KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
156 KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
157 KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
158 KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu:input:0 -0.052166 5.623959 4340244.113663 1.000437 inf (0.000;0.005),(-0.030;0.694)
158 KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu:input:1 NaN NaN NaN NaN NaN NaN
158 KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu:input:2 NaN 0.000999 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
158 KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu:input:3 NaN 0.001218 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
158 KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu:input:4 1.000000 0.001397 0.036504 0.001158 0.285804 (0.999;0.000),(1.000;0.000)
158 KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv7/LeakyRelu:output:0 0.219076 7.177785 4565845.378720 0.998738 inf (0.002;0.004),(0.335;0.625)
159 KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu:input:0 -0.055249 5.203908 4384216.158916 1.000441 inf (0.000;0.005),(-0.029;0.695)
159 KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu:input:1 NaN NaN NaN NaN NaN NaN
159 KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu:input:2 NaN 0.000999 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
159 KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu:input:3 NaN 0.001218 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
159 KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu:input:4 1.000000 0.001397 0.036504 0.001158 0.285804 (0.999;0.000),(1.000;0.000)
159 KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv7/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv7/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv7/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv7/LeakyRelu:output:0 0.222169 7.262923 4523726.272711 0.998775 inf (0.002;0.004),(0.336;0.625)
160 KeypointNetwork/OrientationNetwork/dconv8/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv8/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv8/SpaceToBatchND:input:0 0.219076 7.177785 4565845.378720 0.998738 inf (0.002;0.004),(0.335;0.625)
160 KeypointNetwork/OrientationNetwork/dconv8/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv8/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv8/SpaceToBatchND:output:0 0.219076 7.177785 4565845.378720 0.998738 inf (0.001;0.004),(0.297;0.598)
161 KeypointNetwork_1/OrientationNetwork/dconv8/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv8/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv8/SpaceToBatchND:input:0 0.222169 7.262923 4523726.272711 0.998775 inf (0.002;0.004),(0.336;0.625)
161 KeypointNetwork_1/OrientationNetwork/dconv8/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv8/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv8/SpaceToBatchND:output:0 0.222169 7.262923 4523726.272711 0.998775 inf (0.001;0.003),(0.298;0.598)
162 trans_Cast_3704 * trans_Cast_3704:input:0 0.219076 7.177785 4565845.378720 0.998738 inf (0.001;0.004),(0.297;0.598)
162 trans_Cast_3704 * trans_Cast_3704:output:0 NaN NaN NaN NaN NaN NaN
163 trans_Cast_3707 * trans_Cast_3707:input:0 0.222169 7.262923 4523726.272711 0.998775 inf (0.001;0.003),(0.298;0.598)
163 trans_Cast_3707 * trans_Cast_3707:output:0 NaN NaN NaN NaN NaN NaN
164 KeypointNetwork/OrientationNetwork/dconv8/weights KeypointNetwork/OrientationNetwork/dconv8/weights NaN NaN NaN NaN NaN NaN NaN
165 KeypointNetwork/OrientationNetwork/dconv8/Conv2D KeypointNetwork/OrientationNetwork/dconv8/Conv2D KeypointNetwork/OrientationNetwork/dconv8/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
165 KeypointNetwork/OrientationNetwork/dconv8/Conv2D KeypointNetwork/OrientationNetwork/dconv8/Conv2D KeypointNetwork/OrientationNetwork/dconv8/Conv2D:input:1 0.001837 0.203405 42377.403540 1.411118 inf (0.000;0.059),(0.000;0.059)
165 KeypointNetwork/OrientationNetwork/dconv8/Conv2D KeypointNetwork/OrientationNetwork/dconv8/Conv2D KeypointNetwork/OrientationNetwork/dconv8/Conv2D:output:0 0.005408 5.409768 4313752.690322 0.999986 inf (0.000;0.004),(-0.003;0.683)
166 KeypointNetwork_1/OrientationNetwork/dconv8/Conv2D KeypointNetwork_1/OrientationNetwork/dconv8/Conv2D KeypointNetwork_1/OrientationNetwork/dconv8/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
166 KeypointNetwork_1/OrientationNetwork/dconv8/Conv2D KeypointNetwork_1/OrientationNetwork/dconv8/Conv2D KeypointNetwork_1/OrientationNetwork/dconv8/Conv2D:input:1 0.001837 0.203405 42377.403540 1.411118 inf (0.000;0.059),(0.000;0.059)
166 KeypointNetwork_1/OrientationNetwork/dconv8/Conv2D KeypointNetwork_1/OrientationNetwork/dconv8/Conv2D KeypointNetwork_1/OrientationNetwork/dconv8/Conv2D:output:0 0.005220 5.646012 4366040.831719 0.999987 inf (0.000;0.004),(-0.003;0.683)
167 trans_Cast_3710 * trans_Cast_3710:input:0 0.005408 5.409768 4313752.690322 0.999986 inf (0.000;0.004),(-0.003;0.683)
167 trans_Cast_3710 * trans_Cast_3710:output:0 NaN NaN NaN NaN NaN NaN
168 trans_Cast_3711 * trans_Cast_3711:input:0 0.005220 5.646012 4366040.831719 0.999987 inf (0.000;0.004),(-0.003;0.683)
168 trans_Cast_3711 * trans_Cast_3711:output:0 NaN NaN NaN NaN NaN NaN
169 KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND:input:0 NaN NaN NaN NaN NaN NaN
169 KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND:output:0 -0.112549 5.401268 4297725.614626 1.000732 inf (0.000;0.004),(-0.003;0.683)
170 KeypointNetwork_1/OrientationNetwork/dconv8/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv8/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv8/BatchToSpaceND:input:0 NaN NaN NaN NaN NaN NaN
170 KeypointNetwork_1/OrientationNetwork/dconv8/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv8/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv8/BatchToSpaceND:output:0 -0.117057 5.642919 4298624.688607 1.000725 inf (0.000;0.004),(-0.003;0.683)
171 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
172 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_mean KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
173 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_variance KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
174 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu:input:0 -0.112549 5.401268 4297725.614626 1.000732 inf (0.000;0.004),(-0.003;0.683)
174 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu:input:1 NaN NaN NaN NaN NaN NaN
174 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu:input:2 NaN 0.000999 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
174 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu:input:3 NaN 0.001277 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
174 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv8/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv8/LeakyRelu:input:4 1.000000 0.001382 0.036926 0.001180 0.492800 (0.999;0.000),(1.000;0.000)
