Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
98 KeypointNetwork_1/OrientationNetwork/dconv3/Conv2D KeypointNetwork_1/OrientationNetwork/dconv3/Conv2D KeypointNetwork_1/OrientationNetwork/dconv3/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
98 KeypointNetwork_1/OrientationNetwork/dconv3/Conv2D KeypointNetwork_1/OrientationNetwork/dconv3/Conv2D KeypointNetwork_1/OrientationNetwork/dconv3/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
98 KeypointNetwork_1/OrientationNetwork/dconv3/Conv2D KeypointNetwork_1/OrientationNetwork/dconv3/Conv2D KeypointNetwork_1/OrientationNetwork/dconv3/Conv2D:output:0 -0.016673 11.356563 5469412.954115 1.590466 inf (-0.025;0.783),(0.058;0.640)
99 trans_Cast_144 * trans_Cast_144:input:0 -0.010914 9.859978 3006705.090918 1.623989 inf (-0.019;0.806),(0.053;0.633)
99 trans_Cast_144 * trans_Cast_144:output:0 NaN NaN NaN NaN NaN NaN
100 trans_Cast_145 * trans_Cast_145:input:0 -0.016673 11.356563 5469412.954115 1.590466 inf (-0.025;0.783),(0.058;0.640)
100 trans_Cast_145 * trans_Cast_145:output:0 NaN NaN NaN NaN NaN NaN
101 KeypointNetwork/OrientationNetwork/dconv3/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv3/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
102 KeypointNetwork_1/OrientationNetwork/dconv3/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv3/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
103 KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/FusedBatchNormV3 NaN NaN NaN NaN NaN NaN NaN
104 KeypointNetwork_1/OrientationNetwork/dconv3/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv3/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv3/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv3/BatchNorm/FusedBatchNormV3 NaN NaN NaN NaN NaN NaN NaN
105 KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/beta KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
106 KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/moving_mean KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
107 KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/moving_variance KeypointNetwork/OrientationNetwork/dconv3/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
108 KeypointNetwork/OrientationNetwork/dconv3/LeakyRelu KeypointNetwork/OrientationNetwork/dconv3/LeakyRelu KeypointNetwork/OrientationNetwork/dconv3/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
108 KeypointNetwork/OrientationNetwork/dconv3/LeakyRelu KeypointNetwork/OrientationNetwork/dconv3/LeakyRelu KeypointNetwork/OrientationNetwork/dconv3/LeakyRelu:output:0 0.237724 12.145745 32473189.158930 1.175300 inf (0.242;0.616),(0.232;0.698)
109 KeypointNetwork_1/OrientationNetwork/dconv3/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv3/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv3/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
109 KeypointNetwork_1/OrientationNetwork/dconv3/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv3/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv3/LeakyRelu:output:0 0.235180 12.755930 19898055.857509 1.184929 inf (0.260;0.615),(0.238;0.692)
110 KeypointNetwork/OrientationNetwork/dconv4/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv4/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv4/SpaceToBatchND:input:0 0.237724 12.145745 32473189.158930 1.175300 inf (0.242;0.616),(0.232;0.698)
110 KeypointNetwork/OrientationNetwork/dconv4/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv4/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv4/SpaceToBatchND:output:0 NaN NaN NaN NaN NaN NaN
111 KeypointNetwork_1/OrientationNetwork/dconv4/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv4/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv4/SpaceToBatchND:input:0 0.235180 12.755930 19898055.857509 1.184929 inf (0.260;0.615),(0.238;0.692)
111 KeypointNetwork_1/OrientationNetwork/dconv4/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv4/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv4/SpaceToBatchND:output:0 NaN NaN NaN NaN NaN NaN
112 trans_Cast_182 * NaN NaN NaN NaN NaN NaN NaN
113 trans_Cast_185 * NaN NaN NaN NaN NaN NaN NaN
114 KeypointNetwork/dconv8/BatchNorm/beta/Adam KeypointNetwork/dconv8/BatchNorm/beta/Adam NaN NaN NaN NaN NaN NaN NaN
115 KeypointNetwork/OrientationNetwork/dconv4/weights KeypointNetwork/OrientationNetwork/dconv4/weights NaN NaN NaN NaN NaN NaN NaN
116 trans_Cast_183 * trans_Cast_183:input:0 0.007932 0.200956 137387.440703 1.414614 inf (0.000;0.059),(0.000;0.059)
116 trans_Cast_183 * trans_Cast_183:output:0 NaN NaN NaN NaN NaN NaN
117 KeypointNetwork/OrientationNetwork/dconv4/Conv2D KeypointNetwork/OrientationNetwork/dconv4/Conv2D KeypointNetwork/OrientationNetwork/dconv4/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
117 KeypointNetwork/OrientationNetwork/dconv4/Conv2D KeypointNetwork/OrientationNetwork/dconv4/Conv2D KeypointNetwork/OrientationNetwork/dconv4/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
117 KeypointNetwork/OrientationNetwork/dconv4/Conv2D KeypointNetwork/OrientationNetwork/dconv4/Conv2D KeypointNetwork/OrientationNetwork/dconv4/Conv2D:output:0 0.036099 10.198959 3451928.397485 1.326946 inf (-0.026;0.647),(-0.005;0.713)
118 KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
118 KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
118 KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D KeypointNetwork_1/OrientationNetwork/dconv4/Conv2D:output:0 0.038907 10.007189 4337565.367481 1.338563 inf (-0.027;0.650),(-0.009;0.700)
119 trans_Cast_188 * trans_Cast_188:input:0 0.036099 10.198959 3451928.397485 1.326946 inf (-0.026;0.647),(-0.005;0.713)
119 trans_Cast_188 * trans_Cast_188:output:0 NaN NaN NaN NaN NaN NaN
120 trans_Cast_189 * trans_Cast_189:input:0 0.038907 10.007189 4337565.367481 1.338563 inf (-0.027;0.650),(-0.009;0.700)
120 trans_Cast_189 * trans_Cast_189:output:0 NaN NaN NaN NaN NaN NaN
121 KeypointNetwork/OrientationNetwork/dconv4/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv4/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
122 KeypointNetwork_1/OrientationNetwork/dconv4/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv4/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
123 KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3 NaN NaN NaN NaN NaN NaN NaN
124 KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv4/BatchNorm/FusedBatchNormV3 NaN NaN NaN NaN NaN NaN NaN
125 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta/Adam KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta/Adam NaN NaN NaN NaN NaN NaN NaN
126 KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/beta KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
127 KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/moving_mean KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
128 KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/moving_variance KeypointNetwork/OrientationNetwork/dconv4/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
129 KeypointNetwork/OrientationNetwork/dconv4/LeakyRelu KeypointNetwork/OrientationNetwork/dconv4/LeakyRelu KeypointNetwork/OrientationNetwork/dconv4/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
129 KeypointNetwork/OrientationNetwork/dconv4/LeakyRelu KeypointNetwork/OrientationNetwork/dconv4/LeakyRelu KeypointNetwork/OrientationNetwork/dconv4/LeakyRelu:output:0 0.274977 10.403635 10217334.854959 1.206834 inf (0.255;0.669),(0.253;0.666)
130 KeypointNetwork_1/OrientationNetwork/dconv4/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv4/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv4/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
130 KeypointNetwork_1/OrientationNetwork/dconv4/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv4/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv4/LeakyRelu:output:0 0.279563 9.002003 9244934.630241 1.204595 inf (0.265;0.663),(0.261;0.659)
131 KeypointNetwork/OrientationNetwork/dconv5/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv5/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv5/SpaceToBatchND:input:0 0.274977 10.403635 10217334.854959 1.206834 inf (0.255;0.669),(0.253;0.666)
131 KeypointNetwork/OrientationNetwork/dconv5/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv5/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv5/SpaceToBatchND:output:0 NaN NaN NaN NaN NaN NaN
132 KeypointNetwork_1/OrientationNetwork/dconv5/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv5/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv5/SpaceToBatchND:input:0 0.279563 9.002003 9244934.630241 1.204595 inf (0.265;0.663),(0.261;0.659)
132 KeypointNetwork_1/OrientationNetwork/dconv5/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv5/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv5/SpaceToBatchND:output:0 NaN NaN NaN NaN NaN NaN
133 trans_Cast_1952 * NaN NaN NaN NaN NaN NaN NaN
134 trans_Cast_1957 * NaN NaN NaN NaN NaN NaN NaN
135 KeypointNetwork/dconv3/weights/Adam KeypointNetwork/dconv3/weights/Adam NaN NaN NaN NaN NaN NaN NaN
136 KeypointNetwork/OrientationNetwork/dconv5/weights KeypointNetwork/OrientationNetwork/dconv5/weights NaN NaN NaN NaN NaN NaN NaN
137 trans_Cast_1954 * trans_Cast_1954:input:0 -0.000700 0.201768 43121.279821 1.415165 inf (0.000;0.059),(0.000;0.059)
137 trans_Cast_1954 * trans_Cast_1954:output:0 NaN NaN NaN NaN NaN NaN
138 KeypointNetwork/OrientationNetwork/dconv5/Conv2D KeypointNetwork/OrientationNetwork/dconv5/Conv2D KeypointNetwork/OrientationNetwork/dconv5/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
138 KeypointNetwork/OrientationNetwork/dconv5/Conv2D KeypointNetwork/OrientationNetwork/dconv5/Conv2D KeypointNetwork/OrientationNetwork/dconv5/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
138 KeypointNetwork/OrientationNetwork/dconv5/Conv2D KeypointNetwork/OrientationNetwork/dconv5/Conv2D KeypointNetwork/OrientationNetwork/dconv5/Conv2D:output:0 0.099101 8.361853 4130494.108726 1.327158 inf (-0.036;0.681),(0.012;0.697)
139 KeypointNetwork_1/OrientationNetwork/dconv5/Conv2D KeypointNetwork_1/OrientationNetwork/dconv5/Conv2D KeypointNetwork_1/OrientationNetwork/dconv5/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
139 KeypointNetwork_1/OrientationNetwork/dconv5/Conv2D KeypointNetwork_1/OrientationNetwork/dconv5/Conv2D KeypointNetwork_1/OrientationNetwork/dconv5/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
139 KeypointNetwork_1/OrientationNetwork/dconv5/Conv2D KeypointNetwork_1/OrientationNetwork/dconv5/Conv2D KeypointNetwork_1/OrientationNetwork/dconv5/Conv2D:output:0 0.083969 7.418631 4334561.389295 1.337224 inf (-0.036;0.685),(0.013;0.703)
140 trans_Cast_232 * trans_Cast_232:input:0 0.099101 8.361853 4130494.108726 1.327158 inf (-0.036;0.681),(0.012;0.697)
140 trans_Cast_232 * trans_Cast_232:output:0 NaN NaN NaN NaN NaN NaN
141 trans_Cast_233 * trans_Cast_233:input:0 0.083969 7.418631 4334561.389295 1.337224 inf (-0.036;0.685),(0.013;0.703)
141 trans_Cast_233 * trans_Cast_233:output:0 NaN NaN NaN NaN NaN NaN
142 KeypointNetwork/OrientationNetwork/dconv5/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv5/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
143 KeypointNetwork_1/OrientationNetwork/dconv5/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv5/BatchToSpaceND NaN NaN NaN NaN NaN NaN NaN
144 KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/FusedBatchNormV3 NaN NaN NaN NaN NaN NaN NaN
145 KeypointNetwork_1/OrientationNetwork/dconv5/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv5/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv5/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv5/BatchNorm/FusedBatchNormV3 NaN NaN NaN NaN NaN NaN NaN
146 KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/beta KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
147 KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/moving_mean KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
148 KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/moving_variance KeypointNetwork/OrientationNetwork/dconv5/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
149 KeypointNetwork/OrientationNetwork/dconv5/LeakyRelu KeypointNetwork/OrientationNetwork/dconv5/LeakyRelu KeypointNetwork/OrientationNetwork/dconv5/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
149 KeypointNetwork/OrientationNetwork/dconv5/LeakyRelu KeypointNetwork/OrientationNetwork/dconv5/LeakyRelu KeypointNetwork/OrientationNetwork/dconv5/LeakyRelu:output:0 0.305273 7.383917 34471299.088535 1.168084 inf (0.301;0.625),(0.300;0.640)
150 KeypointNetwork_1/OrientationNetwork/dconv5/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv5/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv5/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
150 KeypointNetwork_1/OrientationNetwork/dconv5/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv5/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv5/LeakyRelu:output:0 0.296701 7.076530 13351776.550291 1.178435 inf (0.309;0.627),(0.309;0.638)
151 trans_Cast_1904 * trans_Cast_1904:input:0 0.305273 7.383917 34471299.088535 1.168084 inf (0.301;0.625),(0.300;0.640)
151 trans_Cast_1904 * trans_Cast_1904:output:0 NaN NaN NaN NaN NaN NaN
152 trans_Cast_1913 * trans_Cast_1913:input:0 0.296701 7.076530 13351776.550291 1.178435 inf (0.309;0.627),(0.309;0.638)
152 trans_Cast_1913 * trans_Cast_1913:output:0 NaN NaN NaN NaN NaN NaN
153 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta/Adam_1 KeypointNetwork/OrientationNetwork/dconv8/BatchNorm/beta/Adam_1 NaN NaN NaN NaN NaN NaN NaN
154 KeypointNetwork/OrientationNetwork/dconv6/weights KeypointNetwork/OrientationNetwork/dconv6/weights NaN NaN NaN NaN NaN NaN NaN
155 trans_Cast_1908 * trans_Cast_1908:input:0 0.002141 0.202086 225628.430174 1.406447 inf (0.000;0.059),(0.000;0.059)
155 trans_Cast_1908 * trans_Cast_1908:output:0 NaN NaN NaN NaN NaN NaN
156 KeypointNetwork/OrientationNetwork/dconv6/Conv2D KeypointNetwork/OrientationNetwork/dconv6/Conv2D KeypointNetwork/OrientationNetwork/dconv6/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
156 KeypointNetwork/OrientationNetwork/dconv6/Conv2D KeypointNetwork/OrientationNetwork/dconv6/Conv2D KeypointNetwork/OrientationNetwork/dconv6/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
156 KeypointNetwork/OrientationNetwork/dconv6/Conv2D KeypointNetwork/OrientationNetwork/dconv6/Conv2D KeypointNetwork/OrientationNetwork/dconv6/Conv2D:output:0 -0.039775 7.782628 4290407.335627 1.401927 inf (0.063;0.695),(0.009;0.739)
157 KeypointNetwork_1/OrientationNetwork/dconv6/Conv2D KeypointNetwork_1/OrientationNetwork/dconv6/Conv2D KeypointNetwork_1/OrientationNetwork/dconv6/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
157 KeypointNetwork_1/OrientationNetwork/dconv6/Conv2D KeypointNetwork_1/OrientationNetwork/dconv6/Conv2D KeypointNetwork_1/OrientationNetwork/dconv6/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
157 KeypointNetwork_1/OrientationNetwork/dconv6/Conv2D KeypointNetwork_1/OrientationNetwork/dconv6/Conv2D KeypointNetwork_1/OrientationNetwork/dconv6/Conv2D:output:0 -0.035644 7.231757 6099255.657167 1.410886 inf (0.063;0.706),(0.011;0.738)
158 trans_Cast_1884 * trans_Cast_1884:input:0 -0.039775 7.782628 4290407.335627 1.401927 inf (0.063;0.695),(0.009;0.739)
158 trans_Cast_1884 * trans_Cast_1884:output:0 NaN NaN NaN NaN NaN NaN
159 trans_Cast_1889 * trans_Cast_1889:input:0 -0.035644 7.231757 6099255.657167 1.410886 inf (0.063;0.706),(0.011;0.738)
159 trans_Cast_1889 * trans_Cast_1889:output:0 NaN NaN NaN NaN NaN NaN
160 KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/FusedBatchNormV3 NaN NaN NaN NaN NaN NaN NaN
161 KeypointNetwork_1/OrientationNetwork/dconv6/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv6/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv6/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv6/BatchNorm/FusedBatchNormV3 NaN NaN NaN NaN NaN NaN NaN
162 KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/beta KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
163 KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/moving_mean KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
164 KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/moving_variance KeypointNetwork/OrientationNetwork/dconv6/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
165 KeypointNetwork/OrientationNetwork/dconv6/LeakyRelu KeypointNetwork/OrientationNetwork/dconv6/LeakyRelu KeypointNetwork/OrientationNetwork/dconv6/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
165 KeypointNetwork/OrientationNetwork/dconv6/LeakyRelu KeypointNetwork/OrientationNetwork/dconv6/LeakyRelu KeypointNetwork/OrientationNetwork/dconv6/LeakyRelu:output:0 0.243911 7.410296 12096899.589597 1.198809 inf (0.310;0.622),(0.308;0.664)
166 KeypointNetwork_1/OrientationNetwork/dconv6/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv6/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv6/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
166 KeypointNetwork_1/OrientationNetwork/dconv6/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv6/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv6/LeakyRelu:output:0 0.246364 7.585872 11981270.849226 1.199964 inf (0.316;0.622),(0.315;0.660)
167 KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND:input:0 0.243911 7.410296 12096899.589597 1.198809 inf (0.310;0.622),(0.308;0.664)
167 KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv7/SpaceToBatchND:output:0 NaN NaN NaN NaN NaN NaN
